"sex","age","sub_of_study_grouped","level_of_educ","urban","eu_active","nat_active","loc_active","not_active","salience","left_right","voting_eu","voting_nat","voting_kom","aff_1","aff_2","aff_3","aff_4","aff_5","aff_6","aff_7","aff_8","aff_9","aff_10","aff_11","aff_12","aff_13","aff_14","aff_15","aff_16","aff_17","aff_18","aff_19","aff_20","dem_eu_1","dem_eu_2","dem_eu_3","dem_eu_4","dem_eu_5","dem_eu_6","dem_eu_7","dem_eu_8","dem_eu_9","dem_eu_10","dem_nat_1","dem_nat_2","dem_nat_3","dem_nat_4","dem_nat_5","dem_nat_6","dem_nat_7","dem_nat_8","dem_nat_9","dem_nat_10","dem_loc_1","dem_loc_2","dem_loc_3","dem_loc_4","dem_loc_5","dem_loc_6","dem_loc_7","dem_loc_8","dem_loc_9","dem_loc_10","input_eu_1","input_eu_2","input_eu_3","input_nat_1","input_nat_2","input_nat_3","input_loc_1","input_loc_2","input_loc_3","trust_eu","trust_nat","trust_loc","soc_trust","int_loc_1","int_loc_2","int_loc_3","int_loc_4","int_loc_5","int_nat_1","int_nat_2","int_nat_3","int_nat_4","int_nat_5","int_eu_1","int_eu_2","int_eu_3","int_eu_4","int_eu_5","ex_nat","ex_eu","ex_loc","eu_int","tv","radio","internet","social_media","read","climate","immigration","abilities","sub_of_study_not_grouped","participant.payoff","iaps.1.player.id_in_group","iaps.1.player.valence_response","iaps.1.player.arousal_response","treatment","iaps.1.player.iaps_image","iaps.1.group.id_in_subsession","iaps.1.subsession.round_number","iaps.2.player.id_in_group","iaps.2.player.valence_response","iaps.2.player.arousal_response","iaps.2.player.iaps_image","iaps.2.group.id_in_subsession","iaps.2.subsession.round_number","iaps.3.player.id_in_group","iaps.3.player.valence_response","iaps.3.player.arousal_response","iaps.3.player.iaps_image","iaps.3.group.id_in_subsession","iaps.3.subsession.round_number","iaps.4.player.id_in_group","iaps.4.player.valence_response","iaps.4.player.arousal_response","iaps.4.player.iaps_image","iaps.4.group.id_in_subsession","iaps.4.subsession.round_number","iaps.5.player.id_in_group","iaps.5.player.valence_response","iaps.5.player.arousal_response","iaps.5.player.iaps_image","iaps.5.group.id_in_subsession","iaps.5.subsession.round_number","iaps.6.player.id_in_group","iaps.6.player.valence_response","iaps.6.player.arousal_response","iaps.6.player.iaps_image","iaps.6.group.id_in_subsession","iaps.6.subsession.round_number","public_goods.1.player.id_in_group","contribution","public_goods.1.player.payoff","public_goods.1.group.id_in_subsession","public_goods.1.group.total_contribution","public_goods.1.group.individual_share","public_goods.1.subsession.round_number","iaps.1.eda","iaps.1.eda.zscore","iaps.2.eda","iaps.2.eda.zscore","iaps.3.eda","iaps.3.eda.zscore","iaps.4.eda","iaps.4.eda.zscore","iaps.5.eda","iaps.5.eda.zscore","iaps.6.eda","iaps.6.eda.zscore","pid","tolerating","tolerating.normalized","concealing","concealing.normalized","adjusting","adjusting.normalized","adjusting_with8","adjusting_with8.normalized","fa.tolerating","fa.concealing","fa.adjusting","fa.tolerating.normalized","fa.concealing.normalized","fa.adjusting.normalized","trust_index"
"Female",22,"økonomi",1,2,1,1,0,"Inactive",3,7,1,1,1,4,3,2,3,3,1,3,2,4,4,5,3,4,2,4,2,2,3,3,2,4,3,2,4,5,4,3,2,2,2,4,3,2,5,3,4,3,2,2,2,5,4,2,3,2,4,3,2,4,2,2,3,2,4,4,4,4,3,2,6,8,3,6,3,2,3,2,3,2,4,3,3,3,2,2,2,2,3,2,3,4,4,4,1,2,3,1,8,6,0,"ha jur",208.75,5,5,2,"Neutral",1440,1,1,5,4,1,1510,1,2,5,5,1,1460,1,3,5,1,4,9090,1,4,5,1,5,6930,1,5,5,3,2,2221,1,6,1,25,208.75,3,125,93.75,1,2.49213593402915,8.14383769676913,0.747144563920042,2.43991000974714,1.90104124907628,6.19611274342362,0.787544215060776,2.56468327462723,0.387581882226135,1.27672015158643,0.274093636884853,0.89370244205981,"995c2d4e4efd07fd3cb3a2c32da2f98d1e8ad8c02b84fc9d3dead6e7edb7fa1a",12,35,28,62.5,17,45.8333333333333,19,42.8571428571429,4.8,19.67,7.18,32.7319587628866,64.5719489981785,45.1171875,17
"Male",27,"kulturelle studier",0,1,0,0,0,"Active",4,4,1,1,1,3,3,4,3,4,2,2,2,5,3,5,3,3,1,2,4,5,2,4,2,2,3,1,2,4,5,4,1,2,2,1,1,3,2,2,5,4,1,1,1,1,1,2,3,1,5,4,1,1,1,2,4,2,4,5,3,4,4,3,7,9,9,6,4,3,4,2,2,5,5,4,4,2,2,2,4,4,3,2,4,1,10,1,2,3,1,3,4,5,0,"kinastudier",190,1,2,3,"Disgust",3400,1,1,1,2,4,3150,1,2,1,2,2,3010,1,3,1,2,2,2352.2,1,4,1,2,2,3000,1,5,1,3,3,3140,1,6,1,100,190,1,200,150,1,0.539966230424928,4.40787280877979,0.122469793957961,0.997055449332926,0.0726907742611889,0.602204903814928,0.609369197299661,4.97123578588924,0.280997934591147,2.28340354457589,0.113717669371437,0.911642815424249,"8f3993c83af281d7575c6c4dd443020207453bc6ae106961f613b460d237a0ca",17,60,24,50,19,54.1666666666667,21,50,7.28,16.54,8.74,54.0378006872852,50.3187613843352,60.3515625,25
"Female",22,"økonomi",0,1,0,0,0,"Active",3,7,0,1,1,1,3,5,3,2,4,3,2,1,1,5,3,2,3,3,4,3,3,3,4,4,2,2,3,2,4,3,3,3,1,2,2,3,3,1,4,3,2,2,1,4,2,3,3,1,4,3,2,2,1,2,4,4,2,4,4,2,4,4,7,8,7,4,2,1,1,1,1,3,4,1,2,1,3,3,1,1,2,2,3,2,7,1,1,3,3,3,6,8,0,"handel",190,2,5,1,"Joy",2091,1,1,2,3,1,2341,1,2,2,5,1,1463,1,3,2,3,1,1670,1,4,2,3,1,2050,1,5,2,4,1,2370,1,6,2,100,190,1,200,150,1,1.54419799563258,6.3894733353876,0.401786714714849,1.65905043437645,0.410071459458305,1.69716424495499,1.29666737610622,5.36742989703372,0.538434783690613,2.22436317386339,0.366956658447011,1.52123908966827,"762eb9ed704464004f51ce72d5ff14bcd4e652223aea9f3b48b343b0f2fad543",20,75,17,28.125,19,54.1666666666667,21,50,9.62,11.77,8.18,74.1408934707904,28.5974499089253,54.8828125,22
"Female",20,"økonomi",0,1,0,0,0,"Active",2,6,2,1,2,3,4,4,4,2,4,4,2,3,4,4,4,2,4,4,4,4,3,4,4,3,3,4,3,4,5,3,4,4,3,2,2,4,3,4,5,3,4,4,2,2,2,4,2,2,5,4,4,4,2,2,2,3,3,3,4,4,4,5,4,5,6,7,2,3,2,1,3,1,2,1,1,3,1,2,1,1,4,2,2,2,6,2,1,3,3,1,9,8,0,"økonomi",202.5,3,4,2,"Fear",1302,1,1,3,2,4,1052,1,2,3,3,1,3280,1,3,3,2,4,1110,1,4,3,1,4,5970,1,5,3,2,4,1930,1,6,1,50,202.5,2,150,112.5,1,0.82544720962811,4.85103638536863,0.456309776719255,2.72367739656285,0.249981879859052,1.45639003609938,0.0770827042000175,0.457396537079854,0.856384839750473,5.07899998988393,0.101873425653898,0.643287251435116,"b2396df0ff13d7307347569c8d9d8d0cebe24a5b2c0aa3d4e0a9a39317dc13dc",20,75,25,53.125,24,75,26,67.8571428571429,9.72,18.7,10.24,75,60.1548269581056,75,15
"Female",21,"psykologi",0,1,0,0,0,"Active",2,4,1,1,2,3,4,2,5,2,2,4,2,4,3,5,3,4,3,4,4,3,2,3,4,3,3,4,1,2,5,3,3,3,2,3,3,4,1,2,5,3,2,2,2,3,3,4,1,2,5,2,2,2,2,3,2,4,4,3,3,4,3,4,8,7,6,8,1,1,3,1,2,3,3,3,2,2,2,3,3,2,2,2,3,2,7,1,1,2,2,3,7,6,0,"psykologi",152.5,4,2,2,"Disgust",3010,1,1,4,2,3,2352.2,1,2,4,2,3,3140,1,3,4,2,3,3400,1,4,4,1,4,3000,1,5,4,2,3,3150,1,6,2,100,152.5,2,150,112.5,1,0.740624548485276,3.98855935956575,0.299142759634679,1.63592914676409,0.396183752604754,2.16148934207422,0.445722229136698,2.3585417694033,0.479348879802486,2.52244095913824,0.211331609941483,1.17208941876217,"9382bf5931ba49c913a0afea2212904c4104a03984da1fe045788369f2ef834c",15,50,26,56.25,23,70.8333333333333,25,64.2857142857143,6.82,20.22,8.6,50.085910652921,67.0765027322404,58.984375,21
"Female",25,"kognitiv videnskab",0,2,0,1,0,"Inactive",3,3,1,1,1,1,2,4,4,1,4,4,4,2,1,5,5,1,1,3,4,3,3,5,2,4,5,4,3,2,1,1,2,2,2,3,3,3,2,2,1,2,2,3,2,3,3,3,2,1,1,2,2,2,1,2,3,2,4,4,4,5,4,4,8,7,7,9,5,2,1,2,1,3,4,1,2,1,3,2,1,2,2,2,2,2,10,1,1,2,2,3,10,10,0,"cognitive science",165,2,3,2,"Fear",1052,1,1,2,3,2,3280,1,2,2,3,1,1110,1,3,2,3,3,1302,1,4,2,3,3,5970,1,5,2,3,2,1930,1,6,2,50,165,1,100,75,1,1.21209177400555,4.34898604615847,0.883527774710708,3.17053287697872,0.851589881540986,3.05728580775536,0.135759770795538,0.486083116974551,0.0854948254401964,0.307242899545515,0.183886874447703,0.661113062764985,"0f50c7eaf7ed6f1ee4531f4f50731fc53c94846b207987eadaea732b15f84847",17,60,14,18.75,24,75,28,75,8.58,10.66,11.88,65.2061855670103,23.5428051001821,91.015625,22
"Female",24,"økonomi",2,1,0,1,0,"Inactive",3,2,0,1,1,1,3,2,2,3,3,2,4,1,1,5,2,1,1,1,2,3,1,3,2,5,5,3,3,1,2,1,3,3,3,3,3,4,5,3,4,1,2,2,1,4,4,3,3,2,4,2,3,4,2,1,1,1,2,1,1,3,2,1,7,7,8,6,2,2,2,1,3,1,5,3,2,2,1,2,1,1,4,3,4,2,7,3,1,3,4,1,10,8,0,"oplevelsesøkonomi",165,1,5,2,"Joy",1463,1,1,1,2,3,1670,1,2,1,4,1,2050,1,3,1,5,1,2341,1,4,1,4,1,2370,1,5,1,5,1,2091,1,6,1,50,165,1,100,75,1,0.0775189188305152,3.59492966123523,0.0507236720814561,2.34867725585865,0.0134464297800702,0.637818055008679,0.0158877558754883,0.729722533016994,0.0556408680400294,2.60070764926285,0.017781820282329,0.823401167569784,"01cec5d81b5c511ab11235325f8427d26d6eacd615e39f03e114f96c0b763d92",14,45,11,9.375,14,33.3333333333333,18,39.2857142857143,6.31,7.61,6.1,45.7044673539519,9.65391621129326,34.5703125,22
"Female",23,"økonomi",0,1,0,0,1,"Inactive",99,NA,NA,NA,NA,4,3,3,4,2,4,1,1,5,3,5,2,3,1,2,1,5,2,1,2,4,2,3,5,4,2,4,3,5,2,3,4,2,5,3,2,4,2,1,1,3,5,2,4,1,2,2,2,2,1,2,4,2,5,4,4,5,3,2,8,8,6,10,3,1,1,1,2,5,4,2,3,2,5,5,1,3,2,2,4,4,2,2,2,4,4,3,9,2,0,"økonomi",185,5,3,1,"Neutral",9090,1,1,5,5,1,1510,1,2,5,5,1,6930,1,3,5,5,1,1460,1,4,5,5,1,1440,1,5,5,3,2,2221,1,6,1,30,185,3,100,75,1,0.0610751566998777,5.7376671392186,0.0144751840635864,1.34718606159907,0.0158976575309037,1.53061939484499,0.00120549734480817,0.128158957467688,0.00412556667201168,0.372491582247442,0.00161923250772736,0.143845112279372,"d744483b34ddb258dc242faca9d81c7919985f78494f55c1657f674a2d9a9007",18,65,23,46.875,12,25,13,21.4285714285714,8.88,17.54,3.22,67.7835051546392,54.8724954462659,6.4453125,22
"Male",23,"økonomi",1,1,0,0,0,"Active",4,8,1,1,1,4,4,3,4,2,2,2,3,4,4,4,3,4,3,3,2,3,3,3,4,4,3,2,4,2,3,2,1,2,2,3,2,2,3,1,3,2,1,1,1,3,2,2,2,1,3,2,1,1,1,3,3,3,4,4,4,4,4,4,6,8,8,7,4,4,4,5,2,3,4,4,5,2,2,3,4,3,3,2,3,1,7,3,2,4,4,3,8,8,0,"erhvervsøkonomi",145,6,4,1,"Joy",2091,1,1,6,4,1,2341,1,2,6,3,1,2050,1,3,6,3,1,1463,1,4,6,3,1,1670,1,5,6,4,2,2370,1,6,2,70,145,3,100,75,1,0.345933131133638,1.71864588181539,0.267443848530799,1.32788816110862,0.215138594654968,1.06780287801862,0.448858355315375,2.22366377855573,0.326035393525315,1.6147760413062,0.17961931623478,0.893111232020957,"69a9d385afec08a240b308f6f1224b07ecd1898c8f7c64886bb7360729853a99",15,50,28,62.5,18,50,21,50,6.85,20.9,6.76,50.3436426116839,70.1730418943534,41.015625,22
"Female",23,"økonomi",0,1,0,0,0,"Inactive",4,7,0,1,0,4,4,3,3,2,NA,NA,4,2,4,5,5,3,3,5,2,3,3,3,2,4,4,4,5,5,4,2,3,3,5,3,3,3,4,5,5,2,3,2,2,2,2,2,3,5,5,3,2,2,2,1,2,3,2,3,3,3,4,4,7,5,6,2,2,2,2,2,3,2,2,2,2,3,3,3,3,3,3,3,3,2,3,2,1,3,3,2,7,7,0,"erhvervsøkonomi",212.5,3,4,1,"Joy",2050,1,1,3,3,3,1463,1,2,3,5,1,2341,1,3,3,4,2,2091,1,4,3,5,1,1670,1,5,3,5,1,2370,1,6,1,10,212.5,2,110,82.5,1,0.17177004690562,1.48966965931269,0.392841330485163,3.27311802382779,0.165703801593581,1.40310835890958,0.0836259775452422,0.719317599671911,0.145791806332176,1.19665135331528,0.141526115434137,1.16959082216787,"8a14feef147aad4f429fe9178b599ad65d489a7ed25a098889f6b96c47b551a7",NA,NA,25,53.125,NA,NA,NA,NA,NA,18.68,NA,NA,60.063752276867,NA,18
"Female",25,"økonomi",2,1,0,0,0,"Active",4,0,1,1,1,5,4,4,3,3,2,3,3,5,5,5,2,5,1,5,4,3,4,3,4,4,5,2,3,1,5,2,3,3,4,3,4,3,2,1,5,3,2,2,2,3,4,3,2,1,5,4,2,2,1,1,2,3,3,3,4,4,3,4,5,8,9,10,4,4,3,2,2,3,4,3,2,3,2,2,3,2,4,3,4,2,10,1,3,4,4,4,10,7,0,"oplevelsesøkonomi",122.5,4,1,5,"Disgust",3000,1,1,4,1,5,3150,1,2,4,1,4,3140,1,3,4,1,5,3010,1,4,4,1,5,2352.2,1,5,4,1,5,3400,1,6,2,100,122.5,2,110,82.5,1,2.94105859418525,9.21211638751144,0.903523101352339,2.83982689156353,2.35662337308232,7.40744809797827,1.04554533636545,3.27989675196362,1.02147237211396,3.20654824379368,0.838760613690873,2.62407571726957,"3687b11e7bdca10c0738bc34e6a97875cd9c9094e5c695bf9cc8ee697f1b569f",15,50,36,87.5,19,54.1666666666667,22,53.5714285714286,6.52,25.22,7.52,47.5085910652921,89.8451730418943,48.4375,22
"Female",24,"økonomi",1,1,0,0,0,"Active",3,8,1,1,1,4,5,4,5,3,2,4,1,4,3,4,5,4,3,5,5,2,4,5,3,2,1,4,5,5,5,3,2,3,3,1,1,4,5,5,5,3,2,2,2,5,5,5,5,4,5,2,4,4,1,2,3,3,4,4,4,5,3,4,3,7,4,4,1,2,1,1,4,2,4,2,3,2,1,3,1,1,3,1,2,2,6,2,2,2,2,2,7,9,0,"erhvervsøkonomi",191.25,1,5,1,"Neutral",1440,1,1,1,3,2,2221,1,2,1,3,4,9090,1,3,1,5,1,1460,1,4,1,4,3,1510,1,5,1,3,4,6930,1,6,1,20,191.25,1,95,71.25,1,0.873739304756377,1.5751453262524,3.84738234602059,6.97544293580707,1.58076180590344,2.86276176465659,1.08095781101162,1.9667431467703,0.508265546140377,0.910755263278655,1.43531885738252,2.58905595732604,"afe79b6adf42d69038ee243613b37d1a7f5650d18f0b34c7cdd44ec66971b3b5",15,50,30,68.75,29,95.8333333333333,30,82.1428571428571,6.45,22.44,12.38,46.9072164948454,77.1857923497268,95.8984375,14
"Male",30,"statskundskab",1,1,0,0,0,"Active",5,1,1,1,1,4,2,1,4,5,2,1,2,4,3,2,3,3,2,3,3,3,3,3,3,2,1,3,1,1,3,3,1,1,1,1,1,3,1,1,1,3,1,1,1,2,1,3,1,1,1,3,1,1,1,4,5,5,5,5,5,5,5,5,9,10,10,9,5,5,4,4,1,5,5,4,5,1,4,5,5,5,1,1,2,1,10,4,3,4,3,4,5,10,0,"statskundskab",190,3,2,3,"Disgust",3400,1,1,3,2,2,3150,1,2,3,3,4,3010,1,3,3,2,4,3140,1,4,3,1,5,3000,1,5,3,2,5,2352.2,1,6,1,100,190,2,200,150,1,2.41304282912878,8.13876360005404,0.24178477075332,0.807538934657042,1.11079644328689,3.73780146956779,0.291452491054316,0.97756198010945,0.644771555518771,2.16575350691217,0.249234394266686,0.845599518593862,"ce104dccfdaaf2cefc2e01c1cb71d5211eddc3d5ed9e24812b45ea3dcc5363c7",10,25,28,62.5,16,41.6666666666667,18,39.2857142857143,3.66,17.62,6.84,22.9381443298969,55.2367941712204,41.796875,29
"Male",25,"sprogvidenskab",1,1,0,1,1,"Inactive",4,4,1,1,1,4,3,3,5,3,2,2,2,4,4,4,2,4,2,4,3,4,4,3,4,4,5,3,3,2,2,3,1,2,1,3,2,2,2,2,3,3,1,2,1,3,3,1,1,1,2,2,2,2,1,2,2,1,4,4,3,4,3,2,4,8,7,6,3,2,2,3,2,4,4,3,4,2,2,4,2,3,3,3,2,2,8,3,3,4,4,4,6,8,0,"journalistik",200,5,2,4,"Disgust",3010,1,1,5,3,5,2352.2,1,2,5,2,3,3140,1,3,5,2,5,3150,1,4,5,1,5,3000,1,5,5,3,4,3400,1,6,1,0,200,3,80,60,1,0.131488015624467,2.97364213194027,0.0775211044894596,1.74885014811657,0.0662984927029831,1.49468884847778,0.116732709236751,2.63716324433238,0.0230809349262756,0.524395920058996,0.0236733540635462,0.538006941207473,"528cbc6d1233b25e79ca3de7dd7730047bf184369a9dceee1470afef2ae1259a",15,50,31,71.875,18,50,20,46.4285714285714,6.62,21.71,6.6,48.3676975945017,73.8615664845173,39.453125,19
"Female",24,"medicin",1,1,0,1,0,"Inactive",3,5,1,1,1,3,3,2,2,4,3,3,2,3,4,5,3,2,4,2,4,4,2,4,3,4,4,3,3,3,4,4,2,2,2,3,3,2,2,2,4,4,2,2,1,2,3,2,2,1,4,4,2,2,2,2,3,3,3,3,3,4,3,3,7,7,7,7,5,4,4,3,3,5,4,4,3,3,4,3,3,3,3,2,2,2,5,2,3,3,3,4,7,9,0,"medicin",120,6,2,4,"Disgust",3400,1,1,6,1,4,3140,1,2,6,2,5,3010,1,3,6,3,3,2352.2,1,4,6,1,4,3000,1,5,6,2,4,3150,1,6,2,80,120,3,80,60,1,0.455575292292933,4.83448910004659,0.328285195323203,3.48332771630264,0.0672204205756511,0.713089999456551,0.156102345389495,1.65673611430123,0.11636060616163,1.23465549779288,0.0557216011608889,0.591299863786333,"3364df5f61c3242af02a81ec17e3bf6b2be69a4153b949c7a1a38d6f681a37cb",18,65,23,46.875,19,54.1666666666667,21,50,7.88,15.07,9.16,59.192439862543,43.6247723132969,64.453125,21
"Female",25,"kulturelle studier",1,1,0,1,0,"Inactive",3,4,1,1,1,4,3,4,5,4,3,3,4,3,3,5,3,3,1,4,3,2,2,3,3,5,5,5,2,3,3,3,2,3,3,5,5,5,2,2,3,3,2,2,2,5,5,5,2,2,2,4,2,2,1,2,2,3,3,3,2,3,2,2,5,5,5,7,3,3,4,3,2,4,4,7,3,3,3,3,3,3,2,4,4,3,7,1,1,4,1,2,8,7,0,"områdestudier",136.25,2,1,2,"Disgust",3140,1,1,2,2,2,3150,1,2,2,3,1,3400,1,3,2,3,1,3000,1,4,2,3,1,2352.2,1,5,2,3,1,3010,1,6,2,75,136.25,1,95,71.25,1,0.313030243035686,4.17452482822372,0.312923064569303,4.16566500512969,0.136090684283603,1.80437491914492,0.333541325486169,4.42350523310096,0.394276605003377,5.25744680310364,0.102311080321169,1.36761781313723,"3c0a70d18fd7f8cf7595b9eb6bc85f3608491165b98ccfea7b16593df687cf6c",15,50,26,56.25,20,58.3333333333333,24,60.7142857142857,6.37,18.2,7.68,46.2199312714777,57.8779599271402,50,15
"Male",26,"antropologi",1,1,0,1,0,"Inactive",2,2,NA,1,1,3,2,3,4,4,2,5,2,5,4,5,4,4,5,5,2,5,4,3,4,4,3,5,1,1,2,1,2,2,2,3,3,5,1,1,2,1,1,1,1,3,3,5,1,1,2,2,2,2,1,3,5,5,2,2,1,4,4,3,8,4,6,10,3,2,3,2,1,3,3,2,3,1,2,2,1,3,3,4,3,2,10,1,3,3,3,2,8,9,0,"antropologi",190,4,3,4,"Fear",1302,1,1,4,2,4,1930,1,2,4,4,2,5970,1,3,4,5,2,1052,1,4,4,3,3,3280,1,5,4,3,1,1110,1,6,2,100,190,2,200,150,1,0.592089147017438,6.34148916364815,0.0953819086839393,0.99495733408864,0.0413199037473874,0.460098649159714,0.171826772413702,1.83611710289517,0.358077545945322,3.8472118517469,0.144443896494342,1.55831867841738,"a677e13eb68c2600fa0b2fc4f82877c7215d9e98fae1b880a4b12e94765841f5",20,75,33,78.125,20,58.3333333333333,22,53.5714285714286,8.62,21.56,8.68,65.5498281786942,73.1785063752277,59.765625,18
